user_id,article_id,article_rating
1548,2365,3
873,2661,3
1822,2661,1
1540,844,2
2227,1391,5
591,2268,1
952,1391,1
1330,2629,8
591,2312,8
591,1794,6
16,2132,1
2269,1281,4
1068,1423,2
315,1082,6
591,870,1
591,1509,3
591,1391,6
2004,33,7
2002,1632,8
2430,2315,10
1564,2019,4
2111,1391,9
608,2368,3
146,240,6
1294,460,2
813,763,2
1182,803,8
608,523,6
591,1391,1
2108,890,5
591,792,1
591,1715,5
2430,1391,8
340,1402,8
608,1358,9
608,1060,3
591,1236,1
571,2371,4
2048,1391,2
591,660,10
591,323,4
591,1281,2
591,1391,9
591,1014,4
1393,2192,2
960,1931,7
1957,1082,6
591,1082,7
2138,2661,9
591,1391,8
1766,433,9
1883,1127,4
812,460,7
2227,2006,10
591,2419,10
478,2268,8
2253,1391,2
874,870,8
326,1082,9
1573,1082,9
608,1391,10
64,1379,6
873,1082,6
1940,421,1
608,2371,1
608,1391,7
284,228,2
1330,1082,3
608,460,9
591,934,2
591,2212,8
608,1943,6
1608,1106,3
888,1281,6
608,480,3
591,588,5
386,1478,6
961,2212,8
591,1533,7
890,1281,6
692,21,3
232,2434,4
591,1391,6
1540,1391,9
591,864,7
591,1339,4
591,792,5
873,1082,7
912,1500,4
591,21,3
1188,1082,1
608,1391,10
239,1748,1
603,2219,6
446,465,5
2152,1391,10
591,592,6
239,299,7
873,1391,10
591,2337,9
608,871,1
715,480,9
912,2114,2
1185,2543,4
591,714,5
339,691,9
591,2128,10
219,1324,9
591,1539,6
2437,660,7
766,2713,2
2061,501,8
591,214,6
239,1082,2
591,2426,4
591,2295,6
591,2432,5
1895,2657,9
909,647,6
960,1281,7
1330,299,2
239,2212,7
2227,2395,6
510,660,8
591,1391,3
591,1371,8
591,1082,6
591,672,9
2106,117,4
591,2268,7
2397,1991,10
591,816,4
214,1998,2
2106,1011,9
2453,738,6
239,521,4
591,2093,4
2430,2346,10
784,1391,8
591,2337,8
1812,214,4
2397,1786,5
1182,792,2
591,1346,8
1399,1079,3
663,1346,2
315,1391,2
591,689,5
608,300,3
2525,2684,6
591,2268,9
339,2652,7
591,1611,7
1675,1366,3
1410,1082,10
2430,2573,9
591,2476,9
591,457,3
1568,2337,7
591,2371,7
608,299,6
2397,894,5
1568,2245,1
591,1391,1
2311,1391,6
591,1508,5
1603,1988,10
591,2488,7
2106,2543,1
2092,1391,4
591,145,5
943,1391,8
591,713,8
591,133,10
591,1633,2
1172,135,7
2090,460,4
2430,1291,3
1698,2173,9
1430,2138,5
591,884,8
239,1391,10
608,2371,8
591,743,5
1330,65,3
591,2279,1
653,2449,6
591,549,4
591,1980,3
608,1569,4
1085,2549,2
1330,1281,5
836,1391,5
591,792,9
1318,2315,4
1332,2261,4
317,1719,4
591,334,7
1754,2371,2
2106,485,1
1781,1060,1
608,2371,10
591,2590,6
2311,1632,5
1937,1816,10
1540,816,6
1393,460,2
2106,832,7
931,882,8
2467,2590,10
608,2681,4
98,1391,8
591,1715,1
2303,2488,2
608,1391,4
591,882,1
1234,472,2
591,2384,6
591,2337,3
591,2022,10
591,480,5
591,2025,2
591,1391,6
591,1347,4
608,2128,5
591,1875,10
2397,1391,5
591,965,7
139,508,5
1540,504,3
591,1250,6
608,2212,10
1227,2268,2
591,964,8
1540,1827,10
2130,2620,2
1940,473,6
109,1391,5
239,1082,7
2106,2682,1
591,1082,4
1968,1195,2
662,240,5
1129,2488,4
608,1333,4
591,1082,2
2437,2698,6
591,1702,3
591,1458,6
591,91,1
591,2371,7
239,92,7
1722,1082,9
315,1715,5
591,2661,1
2397,1391,8
1540,1354,5
608,816,5
2514,870,10
239,2088,6
591,792,3
591,2133,6
1733,2346,2
843,2238,2
591,875,9
608,2207,4
591,1438,4
591,1391,2
608,1391,10
591,1391,7
591,328,5
1934,2565,5
608,2096,8
239,870,6
591,1772,10
2063,1082,9
2094,1391,8
591,2173,3
2,2169,3
591,829,5
591,1620,2
591,1391,6
212,2171,4
591,2720,4
591,2565,2
608,1082,4
1782,1281,9
2090,2133,6
873,792,4
591,583,9
1209,2548,1
1182,1440,1
591,617,7
591,816,4
608,323,2
591,1391,3
591,21,4
608,1980,5
591,385,4
591,474,2
793,2371,1
591,1391,10
2397,960,5
352,1082,3
817,2212,3
591,958,4
1540,689,5
591,1281,9
591,2161,4
2331,910,6
591,1251,9
591,1159,5
1747,2542,4
2430,1868,10
608,1391,7
1440,2375,9
2223,21,8
2370,2543,2
591,588,7
591,1778,9
410,299,2
608,1813,6
591,1371,6
1196,1082,10
608,738,10
932,816,5
591,792,1
2397,1391,1
591,2478,10
94,1390,9
1646,1772,9
726,1391,1
1697,2169,10
2430,2068,2
2058,1219,4
591,974,9
873,816,4
2304,1391,9
591,1571,1
420,2371,9
608,300,7
591,1391,2
2240,1602,4
591,569,8
591,2614,9
591,2543,9
239,480,6
2274,760,8
315,2041,3
591,588,5
591,2346,4
2227,1082,10
1202,1110,6
410,2720,1
2335,1994,6
591,100,3
935,1346,2
1059,2551,4
822,803,4
239,2636,2
591,2565,3
2068,2339,10
1617,816,10
591,2371,6
591,1106,5
2397,803,5
281,2565,7
1334,1371,7
1330,1084,6
2430,2371,9
591,635,2
591,1391,2
591,533,1
2227,689,10
839,1082,4
591,2419,2
591,1453,1
486,2086,10
2303,457,1
591,1082,8
450,1702,6
591,323,5
1001,1319,9
591,2685,9
591,738,10
239,1067,4
1127,323,5
239,1391,9
591,503,6
591,120,8
2159,2371,7
1899,2337,2
1833,1346,9
656,2371,5
1283,792,9
1540,1371,3
1664,697,2
2040,2290,7
591,660,3
1535,2549,10
591,1082,10
1014,1260,4
1506,1281,4
912,1082,9
591,443,1
2181,967,9
591,744,7
591,2651,5
2397,1733,1
591,1986,7
873,2565,6
1528,1806,8
873,1250,5
591,1082,4
591,1122,7
608,1391,5
591,480,8
873,2212,5
100,2488,3
1413,2333,5
1256,588,3
51,1715,9
2106,1391,4
591,2520,2
591,1868,6
591,2371,8
591,2657,9
608,2128,2
591,2543,5
715,2346,9
239,1645,10
1126,1702,1
2196,1307,7
591,792,10
920,792,7
19,2574,9
2036,2661,10
591,2544,10
591,2371,8
2227,1270,6
1330,1611,1
2253,2028,10
591,870,5
591,2549,1
2124,1007,3
1000,2084,4
591,1318,5
2227,1391,9
591,978,5
608,2337,10
591,1281,2
591,2346,8
239,1398,3
608,2500,10
532,1391,1
591,870,4
2227,2545,8
591,2371,8
591,816,6
3,480,7
2359,890,8
73,409,5
301,460,1
608,1703,9
2106,923,2
591,2337,10
591,1599,5
591,2144,10
422,1082,3
591,21,3
1606,1371,5
608,460,3
591,1082,4
591,2442,10
1247,2043,2
263,1391,8
1071,1082,8
401,1391,5
591,2518,2
244,2371,8
334,300,6
591,1863,1
996,2541,2
591,299,5
1675,117,10
591,1281,5
443,1725,6
467,2091,10
591,1283,8
1953,1391,6
2397,1476,7
1393,1082,3
591,1391,10
591,1106,3
591,2268,5
591,1082,4
591,200,5
1569,480,6
121,319,1
608,982,1
1231,2371,7
482,783,8
608,2371,1
224,2157,8
239,1391,9
591,1391,1
912,2371,5
591,967,4
108,2069,4
2215,214,4
987,2268,5
591,1008,5
2160,325,5
591,1488,8
591,1082,1
2303,1391,4
239,1885,7
591,493,5
1905,895,10
608,1311,6
239,2543,10
608,2068,2
591,2471,5
450,1014,9
2528,2180,9
239,323,1
591,1391,3
239,1687,8
1540,372,5
2397,2255,7
2106,2371,3
608,1106,10
1053,1197,7
1407,1391,7
1895,1082,6
2397,2510,4
591,2386,4
450,1391,9
591,1346,9
591,1391,9
774,1391,6
591,870,10
591,1281,3
730,2434,5
1528,2496,3
2108,803,9
591,1182,2
591,2043,7
591,1281,4
2027,1391,5
702,1250,8
1718,1338,1
1705,1391,4
2193,1082,3
2303,1508,1
561,2434,10
1924,1082,2
591,2371,7
1642,2665,10
591,1728,9
608,1391,8
364,1082,3
591,1508,7
608,2399,8
591,1478,6
591,2371,2
239,1624,7
263,1391,6
591,2565,7
591,1743,7
2397,1807,8
1909,1129,2
995,2371,9
2392,1391,8
591,2371,2
502,2371,8
591,2518,10
591,976,7
1540,2346,10
904,2057,8
608,816,7
1940,1082,8
608,2337,8
591,1082,3
591,2705,2
88,1082,7
591,720,10
704,1115,10
591,273,1
608,1082,3
1940,857,3
591,1478,7
608,1082,3
591,792,4
591,792,5
591,1665,7
608,2219,8
239,2437,9
915,1391,4
591,493,4
2297,2183,4
591,2184,1
2227,1986,8
185,2371,8
784,870,4
591,2091,4
1182,660,4
608,2661,1
2303,848,1
591,2650,1
478,1168,7
906,1556,9
996,1082,3
591,209,1
1574,754,1
591,1800,2
591,460,2
591,289,6
1952,2337,3
591,2324,3
591,528,2
1165,816,7
2430,1613,8
591,418,4
2492,2249,8
608,2117,7
1071,781,7
855,2647,3
1675,1980,8
591,1508,8
2106,672,6
591,460,7
591,2115,7
2003,660,1
2343,1399,7
2108,1391,3
591,2215,2
450,2543,9
1238,2132,4
591,1082,1
2106,1229,1
1330,2586,1
1014,792,1
2397,792,1
591,1761,3
591,812,2
591,2241,3
591,660,5
2090,1084,2
1337,2371,4
591,1281,10
591,50,4
1334,1694,8
591,2268,3
591,2268,6
580,1082,3
608,1508,10
608,460,1
608,1082,3
662,2590,3
270,1702,2
1690,1868,1
2430,870,6
608,1010,2
1528,1124,9
2111,1994,10
591,913,2
591,1694,6
591,792,9
591,433,8
339,156,10
591,549,7
608,1082,1
1841,792,5
806,1391,5
591,1281,7
591,1308,10
591,325,9
717,1082,3
591,1391,2
591,1391,7
591,792,1
1540,1082,2
608,1371,10
2430,2720,8
591,528,5
591,1391,1
591,511,10
2108,1391,10
2106,1281,9
548,2268,8
591,1478,7
2481,2250,5
591,803,1
591,142,6
591,792,4
298,870,7
2148,1391,6
2225,214,10
608,1855,10
591,2091,8
873,1391,4
705,2404,1
591,2667,4
591,601,8
2430,792,5
591,826,4
450,1391,1
608,1106,5
960,2578,3
591,582,7
608,325,1
591,1694,5
591,1772,9
591,617,5
157,2568,8
1101,1810,8
239,1256,1
208,2128,5
239,2192,6
591,1333,2
1366,1129,10
591,1508,7
591,639,1
319,1082,4
1471,1523,6
1383,1391,1
832,1684,5
608,2438,9
2030,792,5
591,2328,10
608,1391,8
2261,1198,4
263,11,8
608,689,6
591,617,2
591,1391,3
2106,205,10
591,803,4
2303,460,10
123,2565,5
1330,555,4
591,1283,4
1665,299,8
591,1391,9
1251,866,1
1809,1082,7
2111,2236,5
728,1171,10
591,578,10
2106,1391,1
591,1082,5
239,2666,3
591,95,6
1716,1391,5
591,2656,10
591,1648,7
641,480,1
2227,1772,8
873,1607,4
239,1980,3
1060,1082,8
9,765,6
268,2371,5
1787,567,8
591,816,6
2015,660,7
2111,2337,5
591,1563,1
591,2248,1
591,1082,1
873,460,3
66,2178,10
2503,2190,7
873,1333,7
591,1251,6
591,1106,1
1516,460,5
960,2625,8
1189,1508,6
2493,1986,3
591,1727,4
804,301,9
608,1281,1
921,1391,3
591,782,1
591,1632,9
591,1391,9
205,2128,8
591,870,10
2108,239,9
591,299,3
608,816,6
1071,644,3
591,1082,8
591,1084,3
591,1478,3
889,1577,6
1057,1715,8
591,1391,6
2106,1721,1
591,745,1
591,2241,10
591,1610,8
591,923,2
608,2337,8
1292,803,5
591,1391,2
591,2337,6
591,1281,4
1005,1190,9
1330,1391,1
591,1391,5
2227,1986,4
1400,1391,2
591,786,6
608,803,4
591,1782,10
591,789,2
591,825,2
1518,1313,1
1540,2337,3
591,1986,1
1540,555,6
2090,743,8
542,944,1
591,2549,10
591,762,10
598,1082,6
608,2132,2
591,118,3
957,2371,5
591,2518,4
737,605,5
591,1709,4
2227,2535,6
591,2132,2
591,792,7
2227,824,3
591,1311,10
978,1082,1
1298,2272,4
2430,1316,4
608,193,9
591,1391,2
2227,638,10
591,1715,6
608,1391,3
239,2112,8
591,2303,10
1302,1969,8
2090,24,2
2186,2268,5
787,944,3
2227,2268,1
1411,1082,3
591,2692,8
1321,1281,4
591,792,9
2090,1546,3
608,1391,2
315,2357,4
591,2088,7
103,816,5
2397,624,1
1455,1082,1
668,803,5
591,1082,9
1404,792,2
591,2703,5
591,981,4
1330,2268,3
591,1561,7
591,870,3
2397,2171,1
1474,2434,4
591,2135,2
591,1082,7
2397,617,8
2397,886,1
591,1070,4
1604,2068,7
339,2086,6
239,39,4
608,1082,1
873,1082,1
608,1371,1
608,1868,6
2023,460,7
1051,2245,8
239,2268,10
608,2268,5
591,1333,6
591,418,7
608,1735,3
1071,2268,3
608,899,5
591,2637,6
935,1391,2
2303,1391,6
591,1391,10
591,2128,3
591,21,1
239,1082,7
591,485,9
608,1391,8
239,1264,7
591,1391,9
1933,964,6
591,2486,9
592,589,6
2126,2371,4
591,2268,1
591,1087,4
1985,214,4
591,1391,8
1094,1391,4
278,417,5
591,2063,9
1874,1082,1
591,2565,9
931,2346,7
591,1081,1
591,2384,5
591,1281,1
32,2171,7
591,2661,9
591,816,4
239,408,3
591,480,4
422,2371,7
591,124,2
591,519,10
591,2615,7
591,2661,9
1498,968,1
2227,1082,4
591,1391,1
591,880,1
2430,588,2
591,2655,5
1628,1391,3
815,1346,9
586,2371,10
591,792,4
591,631,3
393,1281,5
2023,2707,6
1489,1322,6
2303,1504,10
2041,1587,10
239,1508,7
591,1508,9
591,1391,10
1292,2565,7
2362,1546,6
591,1632,2
591,430,3
591,912,4
333,1059,4
429,315,5
1756,870,6
591,2431,2
591,233,10
608,2306,5
1107,1614,8
263,1333,2
239,2337,2
591,2128,10
591,1152,4
591,2661,8
591,1868,3
591,2661,6
1540,2268,9
608,2661,7
608,2565,6
591,480,8
591,255,2
580,1082,5
239,1298,2
130,1990,4
1774,485,3
1766,1391,4
391,1391,8
906,944,3
1458,863,5
591,2206,6
1182,460,6
1210,2573,3
591,2671,9
2106,1281,8
591,2119,4
2172,1391,3
1189,2654,5
389,1663,3
1988,1082,8
591,773,2
873,214,8
919,1980,1
591,1281,7
2342,2500,9
2106,240,6
591,1391,3
591,2565,4
591,1682,6
591,2213,8
10,1395,3
591,460,5
2227,2212,9
734,441,4
369,870,3
2227,1391,6
1251,2661,5
591,214,9
2029,2462,3
2023,1391,10
2106,151,1
608,2371,10
591,1391,10
591,1392,9
2261,836,9
591,1371,2
608,2371,8
608,741,3
591,300,6
1058,1391,3
591,1466,8
2479,2371,6
2397,541,9
1531,2371,3
2388,1868,7
2111,1191,2
591,987,2
2227,1391,8
960,2371,9
873,232,7
873,817,6
1540,485,5
873,792,8
2342,1391,2
2106,501,3
608,1782,9
591,2276,3
591,1106,10
239,426,3
83,1391,6
2248,257,2
2227,2268,7
523,792,3
591,2702,4
2116,1391,6
2164,21,5
873,1391,1
977,792,5
608,2331,5
591,2175,10
591,2685,6
2117,299,7
2027,1082,10
2397,1779,4
2390,1892,10
608,1346,1
608,849,7
2086,1391,10
1592,1725,1
1130,1032,7
591,460,4
239,1879,10
591,2488,4
1723,512,6
608,480,1
608,1150,7
526,1391,2
2311,2647,9
1593,1565,7
199,1207,5
608,1183,2
239,1391,9
591,1783,10
617,2419,8
873,697,10
591,1391,3
2364,1956,5
451,20,5
521,1117,10
608,2219,1
591,2171,4
825,1919,7
591,1082,2
591,2230,6
2227,339,9
239,2128,7
1251,2204,2
506,634,4
591,2212,8
608,300,6
2117,870,8
396,2235,6
1084,1391,1
591,2564,5
591,1577,1
591,660,8
591,2268,3
1794,1391,1
1162,2419,7
591,2132,1
591,34,1
510,1281,8
2301,864,6
591,1686,8
1204,279,1
591,2033,2
2397,543,5
591,2337,7
2001,2115,9
1895,1391,5
1786,1391,2
2113,1123,7
1710,323,4
591,2371,3
808,1392,2
1006,792,6
591,1082,2
2228,2346,8
591,2625,8
591,2590,7
591,1082,5
591,1082,9
591,1003,2
1857,2132,2
591,590,10
1540,792,4
2227,884,8
591,1082,7
591,1154,9
731,426,1
2253,268,3
591,1235,7
1540,908,4
591,2219,9
2394,1954,1
121,324,1
553,9,9
591,792,10
591,1798,4
239,2665,5
608,240,7
591,2219,3
608,814,2
996,2470,5
1566,854,10
883,1475,6
591,485,3
591,931,9
2173,1868,7
591,792,6
239,1986,6
2261,1765,6
1330,1082,4
591,831,3
591,2268,10
608,2371,3
327,1508,2
591,1368,7
591,300,5
608,1986,3
315,980,7
591,1091,10
591,1346,10
591,660,3
591,792,9
53,1391,9
591,900,3
1791,1391,1
591,2371,5
591,1097,6
2332,1082,3
2023,689,1
591,1082,8
591,1391,1
276,1391,9
2397,21,8
591,856,2
591,168,1
591,944,3
591,780,8
1344,1391,7
173,214,10
2466,2371,2
608,816,10
608,460,5
681,1082,10
591,2030,3
591,660,5
1716,1391,4
792,1868,9
1940,1391,3
1649,2344,6
591,792,7
591,154,9
316,1014,3
591,2084,10
1974,340,7
608,2268,9
591,2434,3
591,1298,1
239,1391,7
2437,910,8
2430,1298,2
1045,1281,7
591,214,5
591,1787,1
591,1388,8
591,1391,5
1808,2534,2
2379,1391,6
591,1082,4
1252,1391,8
2316,2247,2
315,2371,5
591,1082,5
1931,689,2
1895,1230,5
297,596,9
315,1391,8
2253,1904,8
2397,1391,2
1675,660,6
1959,78,9
591,1391,8
239,24,8
591,1391,9
1653,2419,5
2163,2454,1
2090,1844,9
2437,1391,5
239,2442,9
2227,1340,1
591,323,8
2318,69,9
2090,583,8
591,22,1
591,792,1
2397,1391,6
817,2661,6
591,255,2
591,1106,8
1984,2371,6
2351,1082,5
591,1392,8
591,2590,7
1173,689,7
591,2419,2
591,2337,2
591,823,5
2156,1961,5
1986,1986,2
873,1474,1
591,2337,10
873,1391,6
1001,826,2
591,2219,7
591,1772,3
873,1259,4
591,1468,8
591,870,9
591,2268,3
2106,1468,8
2227,300,1
321,840,10
2106,1908,4
1330,908,10
877,689,5
2205,2500,1
591,1082,6
591,1852,3
591,38,2
1330,18,9
699,1000,7
2174,2661,1
608,2134,10
591,1007,1
591,1118,5
2415,2295,2
1725,299,10
1715,2646,8
1727,421,3
2103,2371,4
591,1986,3
873,1082,9
1895,460,3
95,816,10
1277,1391,3
1446,426,6
2456,131,3
591,2603,3
591,480,2
591,1391,8
591,902,9
591,2481,1
1973,2268,10
591,1106,3
1424,2150,10
2397,460,9
873,480,5
656,1082,10
591,2386,6
2049,2199,5
2357,1010,4
608,1391,5
591,2386,9
591,147,7
591,1056,3
983,2206,1
497,1733,6
1922,816,7
591,2346,6
891,2455,7
628,2131,1
591,1777,4
2291,870,9
1465,792,7
563,2549,2
591,1082,2
216,2370,10
591,1868,9
530,2076,9
1060,2371,4
1538,2371,4
591,2280,8
591,1796,6
1895,1082,1
873,214,1
458,803,9
2397,2198,8
591,2588,5
356,2625,10
1107,460,7
591,792,2
1291,1082,9
906,632,6
608,2371,10
2056,1082,7
1060,1281,1
2227,1572,3
577,792,9
591,1391,8
608,1082,9
591,1195,6
591,816,2
591,2371,2
591,2476,8
591,617,2
608,1082,8
591,912,3
591,1211,9
2303,67,4
1192,2661,1
2108,1964,3
608,733,10
591,2434,2
553,460,9
956,461,8
2261,1257,5
625,2371,9
2106,881,9
2027,1852,6
591,944,9
591,1986,3
591,1391,9
846,2573,9
591,299,2
591,1281,4
591,1840,9
591,750,9
1551,1484,10
608,1082,7
608,2371,1
934,1602,2
591,1391,10
591,1082,6
873,1715,10
2174,2091,4
591,2565,5
591,1346,2
608,745,7
591,2043,10
2437,792,5
591,2261,5
591,1702,9
784,1940,7
591,214,5
554,1391,8
1330,1391,10
18,2709,9
111,2085,10
591,1782,5
591,1391,9
315,792,7
591,803,9
591,304,10
608,1531,9
591,1220,10
591,1281,9
591,1868,4
1816,431,5
866,1656,3
463,2488,4
511,964,7
608,1924,6
979,1391,8
683,209,7
2106,2607,2
591,1241,9
2162,2337,7
2106,1281,9
591,1391,3
2227,792,7
608,1272,1
2397,1602,8
591,2717,5
1301,210,9
873,1497,1
1001,1391,4
1473,455,9
591,1391,8
591,7,10
591,2406,1
591,1391,5
478,2518,3
510,420,4
153,1109,2
124,2661,9
591,1391,10
608,906,9
933,1060,8
562,300,8
591,1391,3
591,1219,7
1540,870,7
591,1082,8
1272,816,2
2106,408,2
742,660,7
608,1414,1
2227,2346,4
591,2518,5
2106,1391,10
62,2518,6
591,1328,10
591,2701,4
591,1082,6
1795,2086,6
934,2371,4
2181,1094,4
239,1468,3
591,2371,4
591,1654,3
591,1391,6
591,97,4
1071,2371,6
608,306,2
1432,1313,2
608,660,4
591,719,3
662,1281,8
608,2456,1
1330,1892,4
591,689,8
2227,965,6
759,2296,1
1675,2371,4
608,214,2
591,1508,1
591,1391,2
608,1912,8
608,1322,3
2311,2268,9
1675,285,4
881,2318,5
1434,1391,7
2090,1391,1
608,1082,2
1386,803,8
2318,792,2
591,37,4
591,1824,8
591,1391,3
873,418,9
608,2225,10
591,1060,6
239,660,3
608,2242,7
1823,21,9
608,2696,10
591,792,4
1358,1632,9
1895,1082,8
591,588,8
827,1740,1
873,2499,1
1940,816,9
1221,1064,4
591,1290,4
591,1422,3
1886,1637,6
1759,1695,6
591,2268,4
900,1391,6
591,1082,3
2023,214,7
2023,379,7
1107,306,1
305,2371,6
906,1391,5
591,549,5
182,1572,2
591,1412,6
2227,1463,4
2227,1508,1
2397,1831,3
591,1089,5
591,912,9
1532,2047,1
591,1197,10
2111,677,8
2412,299,7
1110,2268,5
1182,1543,8
2397,1010,9
89,984,8
1330,2067,3
591,510,1
895,1120,3
608,2661,7
284,1391,5
591,996,3
662,1559,3
2505,1391,8
1940,1391,6
239,1391,4
591,300,10
591,1235,8
591,1082,1
20,2286,9
591,728,10
566,915,3
239,1311,7
1271,1764,9
973,1658,3
591,1767,6
591,2043,6
510,816,8
591,1301,7
935,1082,6
1182,1391,5
591,2371,7
2023,1391,6
591,1608,2
591,2091,8
591,2333,1
506,133,3
608,2647,4
2028,1735,10
1069,1198,1
117,49,10
1748,2583,8
608,1867,6
591,1065,8
2088,91,7
591,792,1
608,1333,1
591,480,4
591,816,9
2227,2337,5
2225,117,2
608,1986,3
591,1571,6
591,1632,5
608,1391,10
591,2661,4
591,1868,10
591,2371,5
997,937,4
204,803,3
591,1391,10
591,1391,3
591,2500,9
591,2268,9
239,23,7
608,452,6
2430,1391,10
2111,1397,6
1749,1341,9
591,595,6
591,1011,4
2090,724,6
1716,1391,7
591,1391,4
1330,2371,2
1723,2371,4
2279,1082,3
2315,2343,10
608,1311,4
591,816,6
591,2486,7
591,2424,4
2111,2573,3
1270,592,1
2253,2227,1
608,1247,3
608,1082,8
591,182,2
2497,1391,7
1716,1214,4
117,1391,6
239,127,9
1726,912,1
2195,1213,5
591,1639,3
239,1969,9
591,2565,2
591,1277,2
2068,1391,6
591,1391,4
591,1772,8
1708,1082,10
591,2043,2
608,2236,8
608,91,9
591,1391,4
873,2407,3
591,1391,6
1940,1392,10
591,887,9
1473,164,1
1023,1955,1
591,112,4
591,1391,7
591,1010,7
2515,653,1
346,1905,4
591,2371,7
591,1281,4
591,2436,7
1300,495,5
591,1868,2
1863,2647,9
608,1565,6
1315,2004,1
2397,1391,8
1540,2268,6
591,1478,6
591,1082,3
757,2102,2
2111,1391,8
1556,1339,9
1052,1082,1
142,426,7
591,460,7
239,1391,2
608,1942,5
568,1753,2
608,2128,2
2090,2419,8
2111,1082,4
2437,1038,3
1182,1391,9
2385,876,3
2261,1020,2
591,2155,9
1567,460,6
591,1081,2
873,1391,5
591,1082,7
1254,1082,3
591,1082,5
591,480,5
863,1391,10
2059,1285,7
793,1903,8
591,1391,1
2148,2442,8
608,184,9
1060,1082,7
1808,1391,8
1017,2452,7
617,1082,4
591,1872,9
591,1574,7
591,2565,2
591,147,6
166,557,4
239,1391,3
591,662,6
315,1680,6
591,1694,1
591,1082,3
591,792,1
2319,2371,9
591,1142,8
2106,10,10
591,1082,4
1292,1346,10
591,2384,9
591,1391,7
591,2346,5
873,2337,2
591,699,6
591,2168,6
591,745,2
591,1278,9
591,660,4
591,760,2
2311,1002,6
591,2371,6
1413,2399,5
591,1391,2
591,2565,7
169,660,2
2037,1082,3
1304,1458,2
608,2062,5
591,73,9
2397,2295,9
2032,1478,10
591,1082,1
873,69,9
591,689,9
1254,1082,3
239,2268,1
591,1391,4
1987,980,1
591,1468,2
1723,234,3
591,876,9
2303,24,2
591,1868,5
591,1082,7
591,840,8
1540,792,1
18,1080,8
2153,1391,6
591,1082,9
591,2695,3
608,2132,3
591,2685,10
2136,460,4
570,2371,5
591,1542,3
1641,1082,4
712,2419,9
1393,1366,5
591,747,3
93,2268,2
591,217,7
632,838,4
591,91,2
591,1425,10
591,1391,8
1725,2225,7
757,1391,4
1540,1391,5
837,1394,2
608,2371,8
591,2128,10
2106,1082,1
960,1082,2
695,1128,6
2340,2268,6
1540,1391,4
608,1281,3
2257,2371,3
1565,2573,7
110,86,10
608,1082,5
2090,1391,6
1030,745,2
239,2133,9
591,1346,6
1779,1702,4
849,214,7
591,1391,6
1895,2622,6
89,2197,1
591,2371,1
608,1468,9
591,1281,8
468,2618,1
455,723,1
1940,2339,5
1343,660,2
591,299,4
591,1778,1
591,1909,5
1498,1772,8
608,870,9
591,2133,2
1103,1082,3
591,1570,2
1228,1650,9
2265,660,9
1420,2518,4
591,1728,6
591,1188,2
2442,1391,10
591,1840,3
608,660,7
2488,1391,7
1769,1538,3
315,1287,1
978,1391,4
873,1391,9
591,2371,5
591,2295,2
608,2432,2
1124,2137,7
2336,323,7
1239,480,3
1836,1391,9
2163,1391,6
1540,2628,1
2473,1264,8
591,1441,3
1436,1304,9
591,1702,3
1739,947,10
591,24,1
2143,2476,3
591,299,2
608,2708,4
1772,2333,2
591,1615,4
1540,1571,3
2227,1391,6
591,2371,6
580,1322,10
1557,305,10
591,1715,2
591,443,7
1674,1391,8
1866,2359,8
591,1281,9
591,274,3
2227,2171,9
591,2345,3
1032,1399,10
667,1391,7
2419,908,9
1895,1082,8
608,1632,8
1068,1926,4
591,884,3
1548,2688,2
1132,579,6
591,1391,8
591,792,6
591,1391,5
1661,143,2
591,1391,3
861,1082,1
591,2618,6
1169,2268,5
1516,1745,2
1395,792,2
2397,2371,4
263,1281,2
2311,2649,4
2106,1082,6
503,1391,2
1638,816,10
1755,460,1
608,1391,10
591,792,3
591,932,8
608,2277,9
1895,1391,9
1279,2043,4
239,1391,2
591,2183,5
591,1250,10
2500,147,1
2281,2666,6
591,1225,4
591,1082,9
608,286,10
478,1720,9
591,618,9
906,689,3
1594,2091,3
591,480,1
591,1645,8
591,1969,9
591,1391,3
2108,816,2
2118,1175,4
2099,1391,5
591,1391,10
591,2337,10
591,2671,4
608,5,3
591,2010,9
893,1923,7
2430,393,3
1940,843,5
591,1335,2
1365,870,5
608,792,9
656,1391,8
2106,266,10
591,1996,1
2325,1376,5
591,650,9
591,2346,7
873,369,7
608,2419,8
2023,2652,9
591,2661,6
608,480,7
2444,417,8
783,1198,5
239,1219,6
591,1391,7
2303,1391,2
608,660,3
591,617,1
2022,1353,6
591,1471,1
608,1082,8
591,1082,1
591,1576,6
626,2371,1
38,2295,5
2352,1391,1
1453,792,8
608,2382,4
315,1082,10
608,2553,5
591,1391,4
591,870,10
591,1346,6
239,1947,8
1423,1632,6
591,2371,6
2106,2118,9
2106,68,1
710,302,9
590,660,5
591,1391,10
239,1478,6
1488,1082,8
591,2390,3
591,1691,7
1675,1082,9
2397,1391,3
239,2686,4
1330,228,7
608,745,4
2227,611,2
591,1060,9
591,1391,10
591,1812,8
591,1346,7
2261,390,6
591,2046,2
2184,1380,3
767,792,8
550,2458,9
591,792,3
744,1082,9
2397,1082,4
2093,1281,2
145,238,3
1319,1391,9
591,379,9
1317,1391,9
591,1391,3
591,1706,4
2111,1313,7
2227,2068,1
2311,1385,6
591,417,6
1593,1743,1
591,2268,1
591,1562,8
591,1346,3
